1060095896	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	8	1	8	-2.93333333333333	0								4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	20220825063000	https://www.dailyrecord.co.uk/news/scottish-news/a8-greenock-road-two-crashes-27822070
1060095897	20220825	202208	2022	2022.6438											GBR	LEEDS	GBR								1	036	036	03	1	4.0	20	1	10	3.44827586206897	0								0								0								20220825063000	https://www.yorkshirepost.co.uk/business/leeds-united-tv-presenter-rich-williams-to-host-first-yorkshire-data-and-digital-conference-3818379
1060095898	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	2.44399185336049	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825063000	https://moneyweek.com/spending-it/wine/605256/britains-fast-growing-wine-industry-is-driving-up-the-price-of-land
1060095899	20220825	202208	2022	2022.6438											GBR	MANCHESTER	GBR								1	042	042	04	1	1.9	20	1	10	-2.64255910987483	0								3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	20220825063000	https://www.wlwt.com/article/middletown-community-react-to-house-fire-woman-samantha-stevens-charged/40984620
1060095900	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	4	1	4	-0.78431372549019	0								4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20220825063000	https://www.wandsworthguardian.co.uk/news/20741563.dorchester-court-residents-told-run-tap-remove-lead-water/
1060095901	20220825	202208	2022	2022.6438											GBR	SCOT	GBR								1	190	190	19	4	-10.0	10	1	10	-2.93333333333333	0								4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	20220825063000	https://www.dailyrecord.co.uk/news/scottish-news/a8-greenock-road-two-crashes-27822070
1060095902	20220825	202208	2022	2022.6438											GBR	MANCHESTER	GBR								1	190	190	19	4	-10.0	20	1	10	-2.64255910987483	0								3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	20220825063000	https://www.wlwt.com/article/middletown-community-react-to-house-fire-woman-samantha-stevens-charged/40984620
1060095903	20220825	202208	2022	2022.6438											GHA	ACCRA	GHA								1	040	040	04	1	1.0	7	1	7	1.42857142857143	0								5	Greater Accra Region, Greater Accra, Ghana	GH	GH01	190724	5.75	0	-2073484	4	Abokobi, Ghana (general), Ghana	GH	GH00	190654	5.7341	-0.206245	-2067772	20220825063000	http://www.businessghana.com/site/news/business/269332/Abokobi-Rural-Bank-posts-330-per-cent-profit-for-2021
1060095904	20220825	202208	2022	2022.6438											GHA	ACCRA	GHA								1	040	040	04	1	1.0	3	1	3	1.42857142857143	0								5	Greater Accra Region, Greater Accra, Ghana	GH	GH01	190724	5.75	0	-2073484	5	Greater Accra Region, Greater Accra, Ghana	GH	GH01	190724	5.75	0	-2073484	20220825063000	http://www.businessghana.com/site/news/business/269332/Abokobi-Rural-Bank-posts-330-per-cent-profit-for-2021
1060095905	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	2	1	2	-1.63132137030995	0								4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	20220825063000	https://www.iol.co.za/news/crime-and-courts/fire-mec-phophi-ramathuba-for-terrorising-patient-says-young-nurses-indaba-trade-union-04d57541-2e76-43ef-af78-2726f97ff3c9
1060095906	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	3	1	3	-2.56410256410256	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220825063000	https://www.ktnv.com/13-investigates/las-vegas-man-wants-closure-after-laying-father-to-rest
1060095907	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	022	022	02	1	3.2	2	1	2	-1.06280193236715	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220825063000	https://www.nbcdfw.com/news/business/money-report/uncomfortable-and-cold-brits-might-be-about-to-ditch-home-working-as-heating-bills-soar/3056588/
1060095908	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	022	022	02	1	3.2	2	1	2	-0.97465886939571	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://www.nbcnewyork.com/news/business/money-report/uncomfortable-and-cold-brits-might-be-about-to-ditch-home-working-as-heating-bills-soar/3838190/
1060095909	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	2	1	2	-1.06280193236715	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220825063000	https://www.nbcdfw.com/news/business/money-report/uncomfortable-and-cold-brits-might-be-about-to-ditch-home-working-as-heating-bills-soar/3056588/
1060095910	20220825	202208	2022	2022.6438											GOV	AUTHORITIES						GOV			0	040	040	04	1	1.0	10	1	10	-12.2257053291536	0								1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	20220825063000	https://www.lexology.com/library/detail.aspx?g=adeb2122-6567-4794-ba91-316ffda50758
1060095911	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	2	1	2	-1.06280193236715	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220825063000	https://www.nbcdfw.com/news/business/money-report/uncomfortable-and-cold-brits-might-be-about-to-ditch-home-working-as-heating-bills-soar/3056588/
1060095912	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	2	1	2	-0.97465886939571	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://www.nbcnewyork.com/news/business/money-report/uncomfortable-and-cold-brits-might-be-about-to-ditch-home-working-as-heating-bills-soar/3838190/
1060095913	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	1056	105	10	3	-5.0	10	1	10	-9.19117647058823	0								4	Bakra Mandi, Punjab, Pakistan	PK	PK04	23674	33.5695	73.0355	10518025	4	Bakra Mandi, Punjab, Pakistan	PK	PK04	23674	33.5695	73.0355	10518025	20220825063000	https://tribune.com.pk/story/2373016/protests-against-inflated-electricity-bills-go-on-for-second-day
1060095914	20220825	202208	2022	2022.6438											GOVMIL	MINIST OF DEFENSE						GOV	MIL		1	061	061	06	2	6.4	10	1	10	-4.43864229765013	0								4	Nkrankwanta, Ghana (general), Ghana	GH	GH00	190684	7.01784	-3.04594	-2069485	4	Nkrankwanta, Ghana (general), Ghana	GH	GH00	190684	7.01784	-3.04594	-2069485	20220825063000	http://www.businessghana.com/site/news/general/269319/Minister-condemns-burning-of-military-bay-at-Diabaa
1060095915	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-8.68167202572347	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20220825063000	https://timesofindia.indiatimes.com/city/surat/58-year-old-booked-for-abetting-friends-suicide/articleshow/93765681.cms
1060095916	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	112	112	11	3	-2.0	5	1	5	-8.08510638297872	0								0								0								20220825063000	https://www.winknews.com/2022/08/24/park-royal-hospital-staff-threatened-with-violence-leads-to-arrest/
1060095917	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			1	112	112	11	3	-2.0	5	1	5	-4.149377593361	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220825063000	https://cannigma.com/us-regulation/kansas/
1060095918	20220825	202208	2022	2022.6438											IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	046	046	04	1	7.0	10	1	10	-1.91226096737908	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20220825063000	https://menafn.com/1104752640/Sweden-Has-Broken-Its-Neutrality-Convention-And-Sided-With-Ukraine-Does-This-Matter
1060095919	20220825	202208	2022	2022.6438											IND	LUDHIANA	IND								1	190	190	19	4	-10.0	6	1	6	-3.94736842105263	0								4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20220825063000	https://www.tribuneindia.com/news/ludhiana/ludhiana-woman-found-dead-in-pond-425161
1060095920	20220825	202208	2022	2022.6438											INDGOV	DELHI	IND					GOV			1	040	040	04	1	1.0	2	1	2	-3.17848410757947	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825063000	https://timesofindia.indiatimes.com/city/live-news-from-cities-weather-pollution-covid-cases-madhya-pradesh-himachal-odisha-rain-flood-fury-25-august-2022/liveblog/93764930.cms
1060095921	20220825	202208	2022	2022.6438											ITA	MILAN	ITA								1	043	043	04	1	2.8	2	1	2	2.90076335877862	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20220825063000	https://economictimes.indiatimes.com/news/defence/navy-cooperation-a-dynamic-significant-component-for-india-us-defence-ties-says-indian-envoy/articleshow/93769367.cms
1060095922	20220825	202208	2022	2022.6438											JUD	LAWYER						JUD			1	081	081	08	2	5.0	4	1	4	0	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825063000	https://www.barandbench.com/news/bombay-high-court-grants-anticipatory-bail-lawyer-representing-person-impersonated-party-suit
1060095923	20220825	202208	2022	2022.6438											LKA	POLONNARUWA	LKA								1	042	042	04	1	1.9	5	1	5	0	0								0								0								20220825063000	http://www.dailynews.lk/2022/08/25/law-order/285745/female-remanded-stealing-gold-biscuits-and-us-8700
1060095924	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	043	043	04	1	2.8	10	1	5	4.50819672131147	0								4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	20220825063000	https://www.wandsworthguardian.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060095925	20220825	202208	2022	2022.6438											MIL	ARMY						MIL			0	042	042	04	1	1.9	10	1	10	3.79213483146067	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20220825063000	https://www.lockportjournal.com/news/local_news/salvation-army-majors-bid-farewell-to-lockport/article_b3d8a43a-23eb-11ed-886b-f3d5d872182e.html
1060095926	20220825	202208	2022	2022.6438											MIL	SPECIAL FORCES						MIL			0	062	062	06	2	7.4	5	1	5	2.90076335877862	0								5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20220825063000	https://economictimes.indiatimes.com/news/defence/navy-cooperation-a-dynamic-significant-component-for-india-us-defence-ties-says-indian-envoy/articleshow/93769367.cms
1060095927	20220825	202208	2022	2022.6438											MNCUSA	DISNEY	USA					MNC			1	057	057	05	1	8.0	6	1	6	-2.52100840336135	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220825063000	https://www.birminghammail.co.uk/news/showbiz-tv/coleen-rooney-signs-disney-deal-24847926
1060095928	20220825	202208	2022	2022.6438											NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	10	1	10	-1.94552529182879	0								4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	20220825063000	https://www.unionleader.com/nh/news/back_page/a-family-won-luggage-at-an-auction-two-childrens-bodies-were-inside/article_163d8814-6679-51b3-8052-ed54c7c72018.html
1060095929	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								1	140	140	14	3	-6.5	2	1	2	-9.19117647058823	0								4	Christian Colony, Punjab, Pakistan	PK	PK04	23677	31.6311	74.2802	10522822	4	Bakra Mandi, Punjab, Pakistan	PK	PK04	23674	33.5695	73.0355	10518025	20220825063000	https://tribune.com.pk/story/2373016/protests-against-inflated-electricity-bills-go-on-for-second-day
1060095930	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								1	140	140	14	3	-6.5	2	1	2	-9.19117647058823	0								4	Christian Colony, Punjab, Pakistan	PK	PK04	23677	31.6311	74.2802	10522822	4	Christian Colony, Punjab, Pakistan	PK	PK04	23677	31.6311	74.2802	10522822	20220825063000	https://tribune.com.pk/story/2373016/protests-against-inflated-electricity-bills-go-on-for-second-day
1060095931	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								1	141	141	14	3	-6.5	2	1	2	-9.19117647058823	0								4	Christian Colony, Punjab, Pakistan	PK	PK04	23677	31.6311	74.2802	10522822	4	Bakra Mandi, Punjab, Pakistan	PK	PK04	23674	33.5695	73.0355	10518025	20220825063000	https://tribune.com.pk/story/2373016/protests-against-inflated-electricity-bills-go-on-for-second-day
1060095932	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								1	141	141	14	3	-6.5	2	1	2	-9.19117647058823	0								4	Christian Colony, Punjab, Pakistan	PK	PK04	23677	31.6311	74.2802	10522822	4	Christian Colony, Punjab, Pakistan	PK	PK04	23677	31.6311	74.2802	10522822	20220825063000	https://tribune.com.pk/story/2373016/protests-against-inflated-electricity-bills-go-on-for-second-day
1060095933	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								0	173	173	17	4	-5.0	8	1	8	-9.81308411214953	0								4	Chauntra, Punjab, Pakistan	PK	PK04	23674	33.5064	73.3707	10573025	4	Chauntra, Punjab, Pakistan	PK	PK04	23674	33.5064	73.3707	10573025	20220825063000	https://tribune.com.pk/story/2373010/jobless-youth-commits-suicide
1060095934	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	4	1	4	-4.53257790368272	0								4	Malangi, Punjab, Pakistan	PK	PK04	23652	33.2918	71.7534	-2768144	4	Malangi, Punjab, Pakistan	PK	PK04	23652	33.2918	71.7534	-2768144	20220825063000	https://tribune.com.pk/story/2373036/body-of-septuagenarian-found-3-months-after-death
1060095935	20220825	202208	2022	2022.6438											PHL	PHILIPPINE	PHL								1	040	040	04	1	1.0	4	1	4	-3.0716723549488	0								4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20220825063000	https://mb.com.ph/2022/08/25/indian-faces-illegal-recruitment-estafa-charges-in-cebu/
1060095936	20220825	202208	2022	2022.6438											PHL	CEBU	PHL								1	112	112	11	3	-2.0	8	1	8	-3.0716723549488	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825063000	https://mb.com.ph/2022/08/25/indian-faces-illegal-recruitment-estafa-charges-in-cebu/
1060095937	20220825	202208	2022	2022.6438											PHL	CEBU	PHL								1	112	112	11	3	-2.0	2	1	2	-3.0716723549488	0								4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20220825063000	https://mb.com.ph/2022/08/25/indian-faces-illegal-recruitment-estafa-charges-in-cebu/
1060095938	20220825	202208	2022	2022.6438											UIS	THE INTERNATIONAL COMMUNITY						UIS			0	020	020	02	1	3.0	5	1	5	-6.11854684512428	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825063000	https://www.state.gov/joint-ministerial-statement-marking-the-5th-anniversary-of-the-myanmar-militarys-attack-against-rohingya-and-ensuing-crisis/
1060095939	20220825	202208	2022	2022.6438											UKR	UKRAINE	UKR								0	025	025	02	1	-0.3	1	1	1	-1.76211453744493	0								1	Ukraine	UP	UP		49	32	UP	1	Poland	PL	PL		52	20	PL	20220825063000	https://www.theguardian.com/world/2022/aug/25/new-zealand-soldier-who-joined-ukraine-foreign-legion-confirmed-killed
1060095940	20220825	202208	2022	2022.6438											UKR	UKRAINE	UKR								1	0353	035	03	1	7.0	8	1	8	-4.87804878048781	0								4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20220825063000	http://www.msn.com/en-nz/news/world/russia-ukraine-war-we-will-evict-invaders-vows-zelensky-as-death-toll-rises/ar-AA114bjk
1060095941	20220825	202208	2022	2022.6438											UKR	UKRAINE	UKR								1	0353	035	03	1	7.0	1	1	1	-4.87804878048781	0								1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20220825063000	http://www.msn.com/en-nz/news/world/russia-ukraine-war-we-will-evict-invaders-vows-zelensky-as-death-toll-rises/ar-AA114bjk
1060095942	20220825	202208	2022	2022.6438											USA	AMERICAN	USA								1	0231	023	02	1	3.4	10	1	10	2.47933884297521	0								3	Cadillac City Park, Michigan, United States	US	USMI		44.2486	-85.4	2509238	3	Cadillac City Park, Michigan, United States	US	USMI		44.2486	-85.4	2509238	20220825063000	https://www.cadillacnews.com/news/relay-for-life-ready-for-eventful-weekend/article_f037bac4-2233-11ed-aacb-2b2d2f038c52.html
1060095943	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-6.22286541244573	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060095944	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-6.22286541244573	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060095945	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	1.2853470437018	0								3	North Liberty, Iowa, United States	US	USIA		41.7492	-91.5979	465945	3	North Liberty, Iowa, United States	US	USIA		41.7492	-91.5979	465945	20220825063000	https://www.thegazette.com/obituaries/harry-dehl/
1060095946	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-6.28415300546448	0								3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060095947	20220825	202208	2022	2022.6438											USA	BOSTON	USA								1	042	042	04	1	1.9	10	1	10	-1.41732283464567	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220825063000	https://townhall.com/columnists/larryelder/2022/08/25/climate-change-forecasts-n2612212
1060095948	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	-1.20967741935484	0								3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20220825063000	https://www.palmbeachpost.com/story/opinion/2022/08/24/far-right-republican-candidates-lose-primaries-florida-election/7883011001/
