1060050005	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP																		1	010	010	01	1	0.0	4	1	4	0.865800865800867	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220824230000	https://www.leinsterleader.ie/news/home/893989/new-research-unrelated-people-with-similar-faces-likely-to-have-comparable-dna.html
1060050006	20220824	202208	2022	2022.6411	ESP	BARCELONA	ESP																		1	010	010	01	1	0.0	6	1	6	0.865800865800867	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220824230000	https://www.leinsterleader.ie/news/home/893989/new-research-unrelated-people-with-similar-faces-likely-to-have-comparable-dna.html
1060050007	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP																		0	010	010	01	1	0.0	4	1	4	-1.00806451612904	1	Spain	SP	SP		40	-4	SP	0								1	France	FR	FR		46	2	FR	20220824230000	https://www.cidrap.umn.edu/news-perspective/2022/08/nyc-adopts-intradermal-monkeypox-vaccine-strategy
1060050008	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP																		0	010	010	01	1	0.0	1	1	1	-1.00806451612904	1	Spain	SP	SP		40	-4	SP	0								1	Germany	GM	GM		51.5	10.5	GM	20220824230000	https://www.cidrap.umn.edu/news-perspective/2022/08/nyc-adopts-intradermal-monkeypox-vaccine-strategy
1060050009	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP																		0	042	042	04	1	1.9	1	1	1	-1.85185185185186	3	Brookhaven, Pennsylvania, United States	US	USPA	PA045	39.8693	-75.3824	1192192	0								3	Brookhaven, Pennsylvania, United States	US	USPA	PA045	39.8693	-75.3824	1192192	20220824230000	https://freerepublic.com/tag/*/index?more=4088066
1060050010	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP																		1	051	051	05	1	3.4	4	1	4	0.865800865800867	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220824230000	https://www.leinsterleader.ie/news/home/893989/new-research-unrelated-people-with-similar-faces-likely-to-have-comparable-dna.html
1060050011	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP								FRA	FRANCE	FRA								0	010	010	01	1	0.0	4	1	4	-1.00806451612904	1	Spain	SP	SP		40	-4	SP	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824230000	https://www.cidrap.umn.edu/news-perspective/2022/08/nyc-adopts-intradermal-monkeypox-vaccine-strategy
1060050012	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP								FRA	FRANCE	FRA								0	010	010	01	1	0.0	1	1	1	-1.00806451612904	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Germany	GM	GM		51.5	10.5	GM	20220824230000	https://www.cidrap.umn.edu/news-perspective/2022/08/nyc-adopts-intradermal-monkeypox-vaccine-strategy
1060050013	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP								ITA	ITALY	ITA								0	043	043	04	1	2.8	1	1	1	-1.85185185185186	3	Brookhaven, Pennsylvania, United States	US	USPA	PA045	39.8693	-75.3824	1192192	3	Brookhaven, Pennsylvania, United States	US	USPA	PA045	39.8693	-75.3824	1192192	3	Brookhaven, Pennsylvania, United States	US	USPA	PA045	39.8693	-75.3824	1192192	20220824230000	https://freerepublic.com/tag/*/index?more=4088066
1060050014	20220824	202208	2022	2022.6411	EUR	EUROPE	EUR								BUS	BANK						BUS			1	100	100	10	3	-5.0	2	1	2	-2.0997375328084	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	India	IN	IN		20	77	IN	20220824230000	https://www.telegraphindia.com/business/bank-balance-sheet-alert/cid/1882247
1060050015	20220824	202208	2022	2022.6411	EUR	EUROPE	EUR								BUS	BANK						BUS			1	100	100	10	3	-5.0	8	1	8	-2.0997375328084	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824230000	https://www.telegraphindia.com/business/bank-balance-sheet-alert/cid/1882247
1060050016	20220824	202208	2022	2022.6411	FRA	FRANCE	FRA																		0	172	172	17	4	-5.0	8	1	8	-4.6875	4	Vendargues, Languedoc-Roussillon, France	FR	FRA9	16287	43.6586	3.97266	-1475346	0								4	Vendargues, Languedoc-Roussillon, France	FR	FRA9	16287	43.6586	3.97266	-1475346	20220824230000	https://www.dailystar.co.uk/news/latest-news/cops-hunt-killer-clown-stalked-27826333
1060050017	20220824	202208	2022	2022.6411	FRAPYF	FRENCH POLYNESIA	FRA																		0	051	051	05	1	3.4	4	1	4	4.76190476190476	4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	0								4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	20220824230000	https://news-nz.churchofjesuschrist.org/article/humanitarian-donation-in-tahiti-will-lift-young-lives
1060050018	20220824	202208	2022	2022.6411	FRAPYF	FRENCH POLYNESIA	FRA								CHRCTH	CATHOLIC				CHR	CTH				1	075	075	07	2	7.0	8	1	8	4.76190476190476	4	Papeete, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.5333	-149.567	-1310968	4	Papeete, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.5333	-149.567	-1310968	4	Papeete, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.5333	-149.567	-1310968	20220824230000	https://news-nz.churchofjesuschrist.org/article/humanitarian-donation-in-tahiti-will-lift-young-lives
1060050019	20220824	202208	2022	2022.6411	FRAPYF	FRENCH POLYNESIA	FRA								CHRCTH	CATHOLIC				CHR	CTH				1	075	075	07	2	7.0	2	1	2	4.76190476190476	4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	20220824230000	https://news-nz.churchofjesuschrist.org/article/humanitarian-donation-in-tahiti-will-lift-young-lives
1060050020	20220824	202208	2022	2022.6411	FRAPYF	FRENCH POLYNESIA	FRA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	4.76190476190476	4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	4	Tahiti, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.6167	-149.45	-1311306	20220824230000	https://news-nz.churchofjesuschrist.org/article/humanitarian-donation-in-tahiti-will-lift-young-lives
1060050021	20220824	202208	2022	2022.6411	GBR	BIRMINGHAM	GBR																		0	010	010	01	1	0.0	6	1	6	0.71315372424722	3	Vestavia Hills, Alabama, United States	US	USAL	AL125	33.2421	-87.5678	148705	0								3	Vestavia Hills, Alabama, United States	US	USAL		33.2421	-87.5678	148705	20220824230000	https://vestaviavoice.com/news/the-future-of-public-transit-in-vestavia-hills/
1060050022	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR																		1	173	173	17	4	-5.0	10	1	10	-4.6875	4	Vendargues, Languedoc-Roussillon, France	FR	FRA9	16287	43.6586	3.97266	-1475346	0								4	Vendargues, Languedoc-Roussillon, France	FR	FRA9	16287	43.6586	3.97266	-1475346	20220824230000	https://www.dailystar.co.uk/news/latest-news/cops-hunt-killer-clown-stalked-27826333
1060050023	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								EUR	EUROPEAN	EUR								0	020	020	02	1	3.0	10	1	10	1.89317106152806	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824230000	https://www.oilandgas360.com/enercom-consulting-notes-from-the-road-what-we-learned-from-our-week-in-houston-2/
1060050024	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								EUR	EUROPEAN	EUR								0	0332	033	03	1	5.2	10	1	10	1.89317106152806	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824230000	https://www.oilandgas360.com/enercom-consulting-notes-from-the-road-what-we-learned-from-our-week-in-houston-2/
1060050025	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								EUR	EUROPEAN	EUR								1	061	061	06	2	6.4	10	1	10	1.89317106152806	1	United Kingdom	UK	UK		54	-4	UK	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	20220824230000	https://www.oilandgas360.com/enercom-consulting-notes-from-the-road-what-we-learned-from-our-week-in-houston-2/
1060050026	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								MED	SPOKESMAN						MED			0	011	011	01	1	-0.1	4	1	4	-4.34782608695652	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	20220824230000	https://www.telegraph.co.uk/news/2022/08/24/harry-dunns-us-killer-could-finally-appear-british-court/
1060050027	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								MED	SPOKESMAN						MED			0	051	051	05	1	3.4	4	1	4	-4.34782608695652	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	20220824230000	https://www.telegraph.co.uk/news/2022/08/24/harry-dunns-us-killer-could-finally-appear-british-court/
1060050028	20220824	202208	2022	2022.6411	GBR	BIRMINGHAM	GBR								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	0.71315372424722	3	Vestavia Hills, Alabama, United States	US	USAL	AL125	33.2421	-87.5678	148705	3	Mountain Brook, Alabama, United States	US	USAL		34.7251	-86.5478	123502	3	Vestavia Hills, Alabama, United States	US	USAL		33.2421	-87.5678	148705	20220824230000	https://vestaviavoice.com/news/the-future-of-public-transit-in-vestavia-hills/
1060050029	20220824	202208	2022	2022.6411	GBR	BIRMINGHAM	GBR								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	0.71315372424722	3	Vestavia Hills, Alabama, United States	US	USAL	AL125	33.2421	-87.5678	148705	3	Vestavia Hills, Alabama, United States	US	USAL		33.2421	-87.5678	148705	3	Vestavia Hills, Alabama, United States	US	USAL		33.2421	-87.5678	148705	20220824230000	https://vestaviavoice.com/news/the-future-of-public-transit-in-vestavia-hills/
1060050030	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								USA	THE US	USA								0	043	043	04	1	2.8	10	1	10	-4.34782608695652	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	20220824230000	https://www.telegraph.co.uk/news/2022/08/24/harry-dunns-us-killer-could-finally-appear-british-court/
1060050031	20220824	202208	2022	2022.6411	GHA	ACCRA	GHA								EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	2.7972027972028	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824230000	https://www.modernghana.com/news/1179256/gij-begins-homecoming-with-an-alumni-student-netwo.html
1060050032	20220824	202208	2022	2022.6411	GOV	MINIST						GOV													1	010	010	01	1	0.0	6	1	6	-0.35460992907801	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	0								4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20220824230000	https://www.vanguardngr.com/2022/08/drop-in-nigerias-out-of-school-children-population-excites-buharis-group/
1060050033	20220824	202208	2022	2022.6411	GOV	GOVERNMENT						GOV													0	012	012	01	1	-0.4	10	1	10	0.257069408740359	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	0								4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20220824230000	https://www.vanguardngr.com/2022/08/2023-dont-allow-apc-fool-you-again-pdp-advises-nigerians/
1060050034	20220824	202208	2022	2022.6411	GOV	SECRETARY OF STATE						GOV													0	012	012	01	1	-0.4	4	1	4	1.04425658876181	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	0								3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	20220824230000	http://www.buffalobulletin.com/news/article_6bfbc92c-23e0-11ed-a86f-179eb0602590.html
1060050035	20220824	202208	2022	2022.6411	GOV	GOVERNMENT						GOV													0	020	020	02	1	3.0	3	1	3	0.59594755661502	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824230000	https://www.emissourian.com/local_news/washington-council-debates-proposal-to-give-staff-8-pay-hike/article_d3ffc33e-23d6-11ed-8416-67588455e8b1.html
1060050036	20220824	202208	2022	2022.6411	GOV	CHIEF EXECUTIVE						GOV													1	036	036	03	1	4.0	3	1	3	0.24052916416115	4	Palo Alto, Hidalgo, Mexico	MX	MX13	20887	20.2	-99.4333	-1686872	0								4	Palo Alto, Hidalgo, Mexico	MX	MX13	20887	20.2	-99.4333	-1686872	20220824230000	https://www.streetinsider.com/Globe+Newswire/NowVertical+Group+Reports+Second+Quarter+2022+Financial+Results/20506672.html
1060050037	20220824	202208	2022	2022.6411	GOV	GOVERNMENT						GOV													1	036	036	03	1	4.0	6	1	6	-4.97512437810945	1	Norway	NO	NO		62	10	NO	0								1	Norway	NO	NO		62	10	NO	20220824230000	https://www.telegraph.co.uk/opinion/2022/08/24/sacrifice-home-support-ukraine/
1060050038	20220824	202208	2022	2022.6411	GOV	MINISTRY						GOV													0	042	042	04	1	1.9	8	1	8	2.97397769516728	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220824230000	https://www.herald.co.zw/zim-sanctions-fight-gets-major-boost/
1060050039	20220824	202208	2022	2022.6411	GOV	PRESIDENT						GOV													0	051	051	05	1	3.4	6	1	6	4.76190476190476	4	Papeete, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.5333	-149.567	-1310968	0								4	Papeete, French Polynesia (general), French Polynesia	FP	FP00	16355	-17.5333	-149.567	-1310968	20220824230000	https://news-nz.churchofjesuschrist.org/article/humanitarian-donation-in-tahiti-will-lift-young-lives
1060050040	20220824	202208	2022	2022.6411	GOV	AUTHORITIES						GOV													0	090	090	09	2	-2.0	3	1	3	-7.33333333333334	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824230000	https://www.arkansasonline.com/news/2022/aug/24/fort-smith-man-accused-of-murdering-his-ex-girlfriend/
1060050041	20220824	202208	2022	2022.6411	GOV	KINGDOM						GOV													0	100	100	10	3	-5.0	10	1	10	-1.77261613691931	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220824230000	https://www.middleeasteye.net/news/american-mother-and-daughter-trapped-saudi-arabia-due-male-guardianship-system
1060050042	20220824	202208	2022	2022.6411	GOV	SECRETARY OF STATE						GOV													0	120	120	12	3	-4.0	4	1	4	1.04425658876181	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	0								3	Laramie County, Wyoming, United States	US	USWY		41.35	-104.667	1605075	20220824230000	http://www.buffalobulletin.com/news/article_6bfbc92c-23e0-11ed-a86f-179eb0602590.html
1060050043	20220824	202208	2022	2022.6411	GOV	ATTORNEY GENERAL						GOV													1	120	120	12	3	-4.0	6	2	6	1.75438596491228	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824230000	http://www.capitalgazette.com/politics/bs-md-pol-franchot-endorses-lierman-20220824-xkhvkvrrvbe3be2id75irlfqnm-story.html
1060050044	20220824	202208	2022	2022.6411	GOV	GOVERNOR						GOV													0	134	134	13	3	-5.8	10	1	10	0.15243902439025	0								0								0								20220824230000	https://www.vanguardngr.com/2022/08/after-herdsmen-attack-ebonyi-community-celebrates-peace-construction-of-road/
1060050045	20220824	202208	2022	2022.6411	GOV	ADMINISTRATION						GOV													0	1721	172	17	4	-5.0	5	1	5	-3.42679127725856	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824230000	https://www.ncnewsonline.com/news/local_news/mike-kelly-to-gov-wolf-investigate-explicit-materials-in-schools/article_9140d26e-c3d9-55b0-a298-142794654d60.html
1060050046	20220824	202208	2022	2022.6411	GOV	KINGDOM						GOV													0	174	174	17	4	-5.0	10	1	10	-1.77261613691931	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220824230000	https://www.middleeasteye.net/news/american-mother-and-daughter-trapped-saudi-arabia-due-male-guardianship-system
1060050047	20220824	202208	2022	2022.6411	GOV	GOVERNOR						GOV													1	192	192	19	4	-9.5	4	1	4	-4.11985018726592	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824230000	https://www.telegraphindia.com/north-east/assam-court-summons-manish-sisodia-in-defamation-case-filed-by-himanta/cid/1882223
1060050048	20220824	202208	2022	2022.6411	GOV	GOVERNOR						GOV													1	192	192	19	4	-9.5	6	1	6	-4.11985018726592	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	0								4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20220824230000	https://www.telegraphindia.com/north-east/assam-court-summons-manish-sisodia-in-defamation-case-filed-by-himanta/cid/1882223
1060050049	20220824	202208	2022	2022.6411	GOV	PRESIDENT						GOV													1	194	194	19	4	-10.0	10	1	10	-9.06432748538011	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824230000	https://www.telegraph.co.uk/world-news/2022/08/24/least-15-killed-russian-attack-ukraines-independence-day/
1060050050	20220824	202208	2022	2022.6411	GOV	FINANCE MINIST						GOV			AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	-1.21654501216545	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/mps-demand-chauffeurs.html
1060050051	20220824	202208	2022	2022.6411	GOV	FINANCE MINIST						GOV			AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	-1.21654501216545	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/mps-demand-chauffeurs.html
