1060060127	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	15	1	10	1.02739726027397	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20220825003000	https://coventryobserver.co.uk/news/keep-up-to-date-with-next-months-timetable-changes-coventry-bus-services/
1060060128	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	3	1	3	2.42290748898678	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220825003000	https://www.afr.com/life-and-luxury/food-and-wine/twenty-years-on-there-is-still-more-to-learn-from-ottolenghi-20220719-p5b2tw
1060060129	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	1.02389078498294	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220825003000	https://www.dailyadvance.com/news/local/getting-the-lay-of-the-land-students-parents-attend-open-houses/article_56cac587-5774-5492-8e0f-4cc812522bab.html
1060060130	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	1.97530864197531	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220825003000	https://www.postandcourier.com/kingstree/community-news/review-sc-tax-credits-related-to-education/article_12f362f8-1f4f-11ed-8143-cf4ae16e8d07.html
1060060131	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	057	057	05	1	8.0	6	1	6	4.12698412698413	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825003000	https://www.universityofcalifornia.edu/news/campus-community-gathers-cheer-magnificent-new-students
1060060132	20220825	202208	2022	2022.6438											EGY	EGYPT	EGY								1	051	051	05	1	3.4	1	1	1	-0.68775790921595	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20220825003000	https://www.politico.com/news/2022/08/24/adams-albany-progressive-aoc-00053605
1060060133	20220825	202208	2022	2022.6438											EGY	EGYPT	EGY								1	051	051	05	1	3.4	1	1	1	-0.68775790921595	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825003000	https://www.politico.com/news/2022/08/24/adams-albany-progressive-aoc-00053605
1060060134	20220825	202208	2022	2022.6438											ETH	ETHIOPIA	ETH								1	0256	025	02	1	-0.3	10	1	10	-6.11028315946349	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825003000	https://www.aljazeera.com/news/2022/8/24/au-calls-for-peaceful-solution-amid-renewed-fighting-in-tigray
1060060135	20220825	202208	2022	2022.6438											FRA	FRENCH	FRA								1	190	190	19	4	-10.0	2	1	2	-1.74291938997821	0								1	France	FR	FR		46	2	FR	3	Northumberland County, Pennsylvania, United States	US	USPA		40.8501	-76.6664	1209186	20220825003000	https://www.dailyitem.com/news/local-historian-to-talk-about-sunburys-bloody-spring/article_13ee710c-2305-11ed-b775-1f52b4ec1795.html
1060060136	20220825	202208	2022	2022.6438											GOV	EMBASSY						GOV			0	036	036	03	1	4.0	10	1	10	3.56294536817102	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825003000	https://markets.financialcontent.com/stocks/article/abnewswire-2022-8-25-choosing-options-with-indian-visa-is-easier-now-for-people-from-japan-thai-and-rwanda
1060060137	20220825	202208	2022	2022.6438											GOV	ATTORNEY GENERAL						GOV			1	043	043	04	1	2.8	6	1	6	-4.60048426150121	0								3	Putnam County, West Virginia, United States	US	USWV		38.5168	-81.8832	1550046	3	Putnam County, West Virginia, United States	US	USWV		38.5168	-81.8832	1550046	20220825003000	https://www.wvgazettemail.com/news/health/wv-files-lawsuit-against-kroger-for-opioid-distribution-practices/article_b9998c16-eb7f-5901-a9cd-62fc506bffb2.html
1060060138	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	8	1	8	1.1611030478955	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825003000	https://theturtleislandnews.com/index.php/2022/08/24/to-wake-up-our-being-new-university-of-ottawa-program-seeks-to-revitalize-indigenous-law/
1060060139	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	2	1	2	1.1611030478955	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220825003000	https://theturtleislandnews.com/index.php/2022/08/24/to-wake-up-our-being-new-university-of-ottawa-program-seeks-to-revitalize-indigenous-law/
1060060140	20220825	202208	2022	2022.6438											GOV	MAYOR						GOV			0	112	112	11	3	-2.0	6	1	6	-7.92682926829268	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825003000	https://www.news8000.com/i/2-dead-3-hurt-in-shooting-in-front-of-dc-senior-residence/
1060060141	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	5	1	5	-11.6883116883117	0								0								0								20220825003000	https://www.kvoa.com/news/man-dies-following-southside-crash/article_32431a22-2404-11ed-abeb-2bc22ca2ed81.html
1060060142	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	10	1	10	0.69364161849711	0								4	Southlake, Ontario, Canada	CA	CA08	30007	48.1	-90.5333	-573931	4	Southlake, Ontario, Canada	CA	CA08	30007	48.1	-90.5333	-573931	20220825003000	https://barrie.ctvnews.ca/ont-girl-is-going-to-disney-world-after-surviving-cancer-twice-1.6040284
1060060143	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	043	043	04	1	2.8	10	1	10	-8.53658536585366	0								0								0								20220825003000	https://www.theage.com.au/national/queensland/tiahleigh-palmer-s-killer-returns-to-jail-from-hospital-20220825-p5bcn8.html
1060060144	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			0	100	100	10	3	-5.0	10	1	10	-4.54222853087296	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220825003000	https://www.connectradio.fm/abc-national/doctors-refusing-potentially-life-saving-abortion-treatment-over-legal-fears-indiana-doctor-says
1060060145	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	190	190	19	4	-10.0	5	1	5	-11.6883116883117	0								0								0								20220825003000	https://www.kvoa.com/news/man-dies-following-southside-crash/article_32431a22-2404-11ed-abeb-2bc22ca2ed81.html
1060060146	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	190	190	19	4	-10.0	6	1	6	-3.90070921985815	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825003000	https://windsorstar.com/news/local-news/province-announces-date-for-inquest-into-death-of-man-killed-by-windsor-police-in-2018
1060060147	20220825	202208	2022	2022.6438											HRV	CROATIA	HRV								0	036	036	03	1	4.0	10	1	10	2.74725274725274	0								1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20220825003000	https://www.luxurytravelmagazine.com/news-articles/4-reasons-to-travel-with-the-biggest-yacht-charter-company-in-croatia
1060060148	20220825	202208	2022	2022.6438											HRV	CROATIA	HRV								0	043	043	04	1	2.8	10	1	10	2.74725274725274	0								1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20220825003000	https://www.luxurytravelmagazine.com/news-articles/4-reasons-to-travel-with-the-biggest-yacht-charter-company-in-croatia
1060060149	20220825	202208	2022	2022.6438											IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			1	040	040	04	1	1.0	8	1	8	4.37788018433179	0								4	Nusa Dua, Bali, Indonesia	ID	ID02	18585	-8.8033	115.231	-2677112	4	Nusa Dua, Bali, Indonesia	ID	ID02	18585	-8.8033	115.231	-2677112	20220825003000	https://www.bruneinews.net/news/272665130/g20-ministerial-conf-on-women-empowerment-in-bali-smriti-irani-shares-transformative-measures-taken-by-india
1060060150	20220825	202208	2022	2022.6438											IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			1	040	040	04	1	1.0	2	1	2	4.37788018433179	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220825003000	https://www.bruneinews.net/news/272665130/g20-ministerial-conf-on-women-empowerment-in-bali-smriti-irani-shares-transformative-measures-taken-by-india
1060060151	20220825	202208	2022	2022.6438											IGOWSTNAT	NATO	WST	NAT				IGO			0	100	100	10	3	-5.0	12	2	12	-0.604838709677415	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20220825003000	https://www.ctvnews.ca/canada/nato-chief-s-first-visit-to-canadian-arctic-to-focus-on-russia-climate-change-1.6041137
1060060152	20220825	202208	2022	2022.6438											IGOWSTNAT	NATO	WST	NAT				IGO			0	100	100	10	3	-5.0	8	2	8	-0.604838709677415	0								1	Russia	RS	RS		60	100	RS	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20220825003000	https://www.ctvnews.ca/canada/nato-chief-s-first-visit-to-canadian-arctic-to-focus-on-russia-climate-change-1.6041137
1060060153	20220825	202208	2022	2022.6438											JAM	JAMAICA	JAM								0	043	043	04	1	2.8	4	1	4	1.02389078498294	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220825003000	https://www.dailyadvance.com/news/local/getting-the-lay-of-the-land-students-parents-attend-open-houses/article_56cac587-5774-5492-8e0f-4cc812522bab.html
1060060154	20220825	202208	2022	2022.6438											JPN	JAPAN	JPN								1	036	036	03	1	4.0	2	1	2	3.56294536817102	0								1	Japan	JA	JA		36	138	JA	1	India	IN	IN		20	77	IN	20220825003000	https://markets.financialcontent.com/stocks/article/abnewswire-2022-8-25-choosing-options-with-indian-visa-is-easier-now-for-people-from-japan-thai-and-rwanda
1060060155	20220825	202208	2022	2022.6438											JPN	JAPAN	JPN								1	036	036	03	1	4.0	8	1	8	3.56294536817102	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825003000	https://markets.financialcontent.com/stocks/article/abnewswire-2022-8-25-choosing-options-with-indian-visa-is-easier-now-for-people-from-japan-thai-and-rwanda
1060060156	20220825	202208	2022	2022.6438											JUD	ADVOCATE						JUD			0	020	020	02	1	3.0	10	1	10	0.42444821731749	0								3	Colorado City, Texas, United States	US	USTX		32.3882	-100.865	1333141	3	Colorado City, Texas, United States	US	USTX		32.3882	-100.865	1333141	20220825003000	https://www.upr.org/utah-news/2022-08-24/musician-marji-mozart-finds-a-new-voice-after-leaving-the-flds-church
1060060157	20220825	202208	2022	2022.6438											JUD	PUBLIC DEFENDER						JUD			0	036	036	03	1	4.0	8	1	8	-7.54310344827586	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20220825003000	https://www.wisn.com/article/wisconsin-inmates-sue-gov-tony-evers-over-delays/40984144
1060060158	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			0	080	080	08	2	5.0	5	1	5	-5.91618734593262	0								0								0								20220825003000	https://dailyjournalonline.com/news/local/crime-and-courts/gates-found-guilty-of-2019-murder-of-girlfriend/article_6946051f-00d3-5f6a-8d60-9ba9ae54bdcd.html
1060060159	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	091	091	09	2	-2.0	5	1	5	-13.855421686747	0								0								0								20220825003000	https://nonpareilonline.com/news/state-and-regional/crime-and-courts/norfolk-man-sentenced-to-probation-for-aiding-women-with-concealment-of-baby-s-remains/article_e00235ba-79dc-555e-87c5-f3256be7810f.html
1060060160	20220825	202208	2022	2022.6438											JUD	LAWYER						JUD			0	112	112	11	3	-2.0	10	1	10	-7.54310344827586	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20220825003000	https://www.wisn.com/article/wisconsin-inmates-sue-gov-tony-evers-over-delays/40984144
1060060161	20220825	202208	2022	2022.6438											JUD	FEDERAL COURT						JUD			1	173	173	17	4	-5.0	6	1	6	-4.29936305732484	0								4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20220825003000	https://www.thesundaily.my/local/najib-s-jailing-clear-message-to-corrupt-politicians-MB9715086
1060060162	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			1	036	036	03	1	4.0	10	1	10	0.65359477124183	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-the-warwick-roofers-roofing-services-in-warwick-with-lifetime-guarantees
1060060163	20220825	202208	2022	2022.6438											MED	MEDIA						MED			1	040	040	04	1	1.0	5	1	5	-2.24358974358975	0								0								0								20220825003000	https://calgary.ctvnews.ca/lethbridge-alta-mayor-shares-climate-change-denial-post-1.6041166
1060060164	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	043	043	04	1	2.8	2	1	2	1.47783251231528	0								3	City Of Evanston, Illinois, United States	US	USIL		42.0462	-87.6942	2394709	3	City Of Evanston, Illinois, United States	US	USIL		42.0462	-87.6942	2394709	20220825003000	https://news.northwestern.edu/stories/2022/08/guaranteed-income-for-evanston-residents/
1060060165	20220825	202208	2022	2022.6438											MEX	MEXICO	MEX								0	120	120	12	3	-4.0	2	1	2	-7.87172011661807	0								4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	20220825003000	https://www.dw.com/en/mexico-ex-attorney-general-to-stand-trial-over-missing-students/a-62918903
1060060166	20220825	202208	2022	2022.6438											MIL	ARMY						MIL			0	012	012	01	1	-0.4	5	1	5	-1.07642626480086	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20220825003000	https://kdhnews.com/fort_hood_herald/military-families-housing-benefits-lag-as-rents-explode/article_b65b6b42-232e-11ed-a48a-03b4d0f619f2.html
1060060167	20220825	202208	2022	2022.6438											MIL	ARMY						MIL			0	036	036	03	1	4.0	5	1	5	-1.07642626480086	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20220825003000	https://kdhnews.com/fort_hood_herald/military-families-housing-benefits-lag-as-rents-explode/article_b65b6b42-232e-11ed-a48a-03b4d0f619f2.html
1060060168	20220825	202208	2022	2022.6438											MIL	COMMANDER						MIL			1	051	051	05	1	3.4	10	1	10	4.69208211143695	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825003000	https://kdhnews.com/fort_hood_herald/america-s-first-team-reactivates-the-15th-finance-battalion/article_87575956-2337-11ed-98bd-af14082ebb2d.html
1060060169	20220825	202208	2022	2022.6438											MIL	ARMY						MIL			0	130	130	13	3	-4.4	10	1	10	-6.11028315946349	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825003000	https://www.aljazeera.com/news/2022/8/24/au-calls-for-peaceful-solution-amid-renewed-fighting-in-tigray
1060060170	20220825	202208	2022	2022.6438											MIL	GARRISON						MIL			1	190	190	19	4	-10.0	2	1	2	-1.74291938997821	0								3	Northumberland County, Pennsylvania, United States	US	USPA		40.8501	-76.6664	1209186	3	Northumberland County, Pennsylvania, United States	US	USPA		40.8501	-76.6664	1209186	20220825003000	https://www.dailyitem.com/news/local-historian-to-talk-about-sunburys-bloody-spring/article_13ee710c-2305-11ed-b775-1f52b4ec1795.html
1060060171	20220825	202208	2022	2022.6438											MIL	GARRISON						MIL			1	190	190	19	4	-10.0	3	1	3	-1.74291938997821	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825003000	https://www.dailyitem.com/news/local-historian-to-talk-about-sunburys-bloody-spring/article_13ee710c-2305-11ed-b775-1f52b4ec1795.html
1060060172	20220825	202208	2022	2022.6438											MYS	MALAYSIA	MYS								1	020	020	02	1	3.0	3	1	3	-8.85245901639343	0								4	Cheras, Malaysia (general), Malaysia	MY	MY00	18585	3.05	101.767	-2360826	4	Cheras, Malaysia (general), Malaysia	MY	MY00	18585	3.05	101.767	-2360826	20220825003000	https://www.thesundaily.my/local/two-friends-get-three-years-jail-whipping-for-rm65-robbery-XB9715154
1060060173	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	10	1	10	-3.35429769392033	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825003000	https://www.devdiscourse.com/article/international/2154712-ttp-commanders-on-hiatus-after-killing-of-top-commanders-of-terror-outfit
1060060174	20220825	202208	2022	2022.6438											REB	UPRISING						REB			0	080	080	08	2	5.0	10	1	10	-3.62400906002265	0								0								0								20220825003000	http://www.travelmarketreport.com/RetailStrategies/articles/The-Next-Steps-in-the-DOT-Ticket-Refund-Rulemaking
1060060175	20220825	202208	2022	2022.6438											REL	BELIEVER									1	100	100	10	3	-5.0	10	1	10	11.9433198380567	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-true-worship-dr-rose-stevens-challenges-believers-to-become-true-worshippers-of-god-in-scripture-based-book
1060060176	20220825	202208	2022	2022.6438											RUS	RUSSIAN	RUS								0	020	020	02	1	3.0	2	1	2	-5.60747663551401	0								4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	20220825003000	http://www.msn.com/en-us/news/world/russia-strikes-ukraine-with-deadly-independence-day-attacks-zelensky/ar-AA113Wd4
1060060177	20220825	202208	2022	2022.6438											RUS	RUSSIAN	RUS								0	193	193	19	4	-10.0	3	1	3	-5.60747663551401	0								4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	20220825003000	http://www.msn.com/en-us/news/world/russia-strikes-ukraine-with-deadly-independence-day-attacks-zelensky/ar-AA113Wd4
1060060178	20220825	202208	2022	2022.6438											RUSGOVMIL	RUSSIAN	RUS					GOV	MIL		0	020	020	02	1	3.0	6	1	6	-5.60747663551401	0								4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	20220825003000	http://www.msn.com/en-us/news/world/russia-strikes-ukraine-with-deadly-independence-day-attacks-zelensky/ar-AA113Wd4
