1060108546	20220825	202208	2022	2022.6438											JUD	LAWYER						JUD			0	042	042	04	1	1.9	2	1	2	-3.52941176470589	0								4	Mukangu, Central, Kenya	KE	KE01	18585	-0.716667	37.0667	-2256918	4	Kimilili, Western, Kenya	KE	KE09	18585	0.782966	34.7193	-2250864	20220825083000	https://allafrica.com/stories/202208250123.html
1060108547	20220825	202208	2022	2022.6438											JUD	CHIEF JUSTICE						JUD			1	043	043	04	1	2.8	8	1	8	-3.30578512396694	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825083000	https://www.ndtv.com/india-news/bilkis-bano-gang-rape-case-supreme-court-notice-to-gujarat-government-on-plea-challenging-release-of-11-convicts-3284794
1060108548	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	071	071	07	2	7.4	6	1	6	-1.86335403726708	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220825083000	https://www.faceofmalawi.com/2022/08/25/sylvester-stallones-wife-files-for-divorce-after-25-years-of-marriage/
1060108549	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	071	071	07	2	7.4	4	1	4	-1.86335403726708	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825083000	https://www.faceofmalawi.com/2022/08/25/sylvester-stallones-wife-files-for-divorce-after-25-years-of-marriage/
1060108550	20220825	202208	2022	2022.6438											JUD	HIGH COURT						JUD			1	0841	084	08	2	7.0	2	1	2	-3.52941176470589	0								4	Kimilili, Western, Kenya	KE	KE09	18585	0.782966	34.7193	-2250864	4	Kimilili, Western, Kenya	KE	KE09	18585	0.782966	34.7193	-2250864	20220825083000	https://allafrica.com/stories/202208250123.html
1060108551	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	1031	103	10	3	-5.0	6	1	6	-1.86335403726708	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220825083000	https://www.faceofmalawi.com/2022/08/25/sylvester-stallones-wife-files-for-divorce-after-25-years-of-marriage/
1060108552	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	1031	103	10	3	-5.0	4	1	4	-1.86335403726708	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825083000	https://www.faceofmalawi.com/2022/08/25/sylvester-stallones-wife-files-for-divorce-after-25-years-of-marriage/
1060108553	20220825	202208	2022	2022.6438											KAZ	KAZAKHSTAN	KAZ								1	1243	124	12	3	-4.0	4	1	4	-5.83333333333333	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825083000	https://www.timesca.com/index.php/news/25200-kazakhstan-anti-corruption-agency-ends-investigation-into-detained-nephew-of-nazarbayev
1060108554	20220825	202208	2022	2022.6438											KAZ	KAZAKHSTAN	KAZ								1	173	173	17	4	-5.0	8	1	4	-5.83333333333333	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825083000	https://www.timesca.com/index.php/news/25200-kazakhstan-anti-corruption-agency-ends-investigation-into-detained-nephew-of-nazarbayev
1060108555	20220825	202208	2022	2022.6438											KEN	KENYA	KEN								1	036	036	03	1	4.0	4	1	4	5.55555555555556	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20220825083000	https://www.capitalfm.co.ke/news/2022/08/president-elect-ruto-expected-at-sakaja-swearing-in-as-nairobi-governor/
1060108556	20220825	202208	2022	2022.6438											KEN	KENYA	KEN								1	036	036	03	1	4.0	2	1	2	-0.63559322033899	0								4	Milimani, Coast, Kenya	KE	KE02	18585	-2.52307	40.333	11115698	4	Milimani, Coast, Kenya	KE	KE02	18585	-2.52307	40.333	11115698	20220825083000	https://www.capitalfm.co.ke/news/2022/08/milimani-law-courts-to-be-closed-for-11-days-to-allow-hearing-of-presidential-petition/
1060108557	20220825	202208	2022	2022.6438											KEN	KENYA	KEN								1	130	130	13	3	-4.4	1	1	1	-3.52941176470589	0								4	Mukangu, Central, Kenya	KE	KE01	18585	-0.716667	37.0667	-2256918	4	Mukangu, Central, Kenya	KE	KE01	18585	-0.716667	37.0667	-2256918	20220825083000	https://allafrica.com/stories/202208250123.html
1060108558	20220825	202208	2022	2022.6438											LEG	LAWMAKER						LEG			1	081	081	08	2	5.0	10	1	10	-8.24175824175824	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220825083000	https://www.jurist.org/news/2022/08/hong-kong-court-grants-bail-to-ex-lawmaker-in-national-security-case/
1060108559	20220825	202208	2022	2022.6438											MCOELI	ALBERT	MCO					ELI			1	081	081	08	2	5.0	10	1	10	-8.24175824175824	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220825083000	https://www.jurist.org/news/2022/08/hong-kong-court-grants-bail-to-ex-lawmaker-in-national-security-case/
1060108560	20220825	202208	2022	2022.6438											MDV	MALE	MDV								1	036	036	03	1	4.0	3	1	3	0.83945435466946	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220825083000	https://www.newstatesman.com/quickfire/2022/08/black-british-values-voters-conservatives-or-labour
1060108561	20220825	202208	2022	2022.6438											MDV	MALE	MDV								1	036	036	03	1	4.0	2	1	2	0.83945435466946	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825083000	https://www.newstatesman.com/quickfire/2022/08/black-british-values-voters-conservatives-or-labour
1060108562	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	020	020	02	1	3.0	1	1	1	-1.20274914089347	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825083000	https://www.tribuneindia.com/news/nation/no-pegasus-spyware-found-in-29-mobile-phones-examined-by-sc-panel-425233
1060108563	20220825	202208	2022	2022.6438											MED	MEDIA						MED			1	020	020	02	1	3.0	5	1	5	7.04500978473582	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825083000	https://www.adgully.com/media-mantra-launches-digital-innovation-hub-121832.html
1060108564	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	020	020	02	1	3.0	6	1	6	-1.20274914089347	0								1	Israel	IS	IS		31.5	34.75	IS	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825083000	https://www.tribuneindia.com/news/nation/no-pegasus-spyware-found-in-29-mobile-phones-examined-by-sc-panel-425233
1060108565	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	020	020	02	1	3.0	3	1	3	-1.20274914089347	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825083000	https://www.tribuneindia.com/news/nation/no-pegasus-spyware-found-in-29-mobile-phones-examined-by-sc-panel-425233
1060108566	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	043	043	04	1	2.8	10	1	5	4.50819672131147	0								5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	20220825083000	https://www.in-cumbria.com/news/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060108567	20220825	202208	2022	2022.6438											MED	MEDIA						MED			1	051	051	05	1	3.4	5	1	5	7.04500978473582	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825083000	https://www.adgully.com/media-mantra-launches-digital-innovation-hub-121832.html
1060108568	20220825	202208	2022	2022.6438											MIL	CAPTAIN						MIL			1	020	020	02	1	3.0	10	1	10	3.87221684414327	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825083000	https://www.adgully.com/nft-supergroup-kingship-partners-with-m-m-s-for-its-band-rider-121844.html
1060108569	20220825	202208	2022	2022.6438											MIL	ARMY						MIL			0	046	046	04	1	7.0	3	1	3	0.19157088122605	0								3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	20220825083000	https://www.ksut.org/2022-08-24/one-native-veterans-new-mission-fill-in-the-gaps-of-va-care-on-his-reservation
1060108570	20220825	202208	2022	2022.6438											MNCBEL	FORTIS	BEL					MNC			0	043	043	04	1	2.8	5	1	5	1.17508813160987	0								0								0								20220825083000	https://www.labelsandlabeling.com:443/features/labelexpo-americas-unveils-educational-program
1060108571	20220825	202208	2022	2022.6438											MNCBEL	FORTIS	BEL					MNC			1	046	046	04	1	7.0	5	1	5	1.17508813160987	0								0								0								20220825083000	https://www.labelsandlabeling.com:443/features/labelexpo-americas-unveils-educational-program
1060108572	20220825	202208	2022	2022.6438											NGA	NIGERIA	NGA								1	130	130	13	3	-4.4	6	1	6	-0.44444444444444	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20220825083000	https://dailypost.ng/2022/08/25/2023-nigerias-existence-will-be-under-threat-if-apc-wins-pastor-giwa/
1060108573	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	1	1	1	-8.05812417437252	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220825083000	https://timesofindia.indiatimes.com/blogs/beyond-the-headline/rein-in-the-sar-tan-brigade-the-future-of-democracy-is-at-stake/
1060108574	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	1	1	1	-8.05812417437252	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220825083000	https://timesofindia.indiatimes.com/blogs/beyond-the-headline/rein-in-the-sar-tan-brigade-the-future-of-democracy-is-at-stake/
1060108575	20220825	202208	2022	2022.6438											RUS	MOSCOW	RUS								1	042	042	04	1	1.9	10	1	10	-4.35992578849722	0								4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220825083000	https://www.lewrockwell.com/2022/08/no_author/fly-like-an-eagle-darya-dugina/
1060108576	20220825	202208	2022	2022.6438											RUS	MOSCOW	RUS								1	190	190	19	4	-10.0	1	1	1	-5.84415584415584	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825083000	https://bdnews24.com/world/europe/wdbb3a8wzv
1060108577	20220825	202208	2022	2022.6438											SPY	INTELLIGENCE						SPY			1	020	020	02	1	3.0	6	1	6	-6.37254901960784	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220825083000	https://www.iol.co.za/capetimes/news/ssa-has-no-involvement-in-phala-phala-farmgate-scandal-zizi-kodwa-11545799-82c1-43da-83e8-73567f6f3770
1060108578	20220825	202208	2022	2022.6438											TUR	TURKEY	TUR								0	061	061	06	2	6.4	2	1	2	-1.47575544624034	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220825083000	https://www.gatestoneinstitute.org/18822/turkey-greece-airpower
1060108579	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	4.77064220183486	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825083000	https://www.cbc.ca/news/entertainment/fan-expo-canada-convention-growing-interest-1.6561122
1060108580	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	030	030	03	1	4.0	8	1	8	2.90909090909091	0								3	Danville, Illinois, United States	US	USIL	IL183	40.1245	-87.63	406949	3	Danville, Illinois, United States	US	USIL	IL183	40.1245	-87.63	406949	20220825083000	https://www.commercial-news.com/news/local_news/danville-sanitary-district-receives-energy-grant/article_47f5cc7c-23ad-11ed-95e3-a37b9ced8d74.html
1060108581	20220825	202208	2022	2022.6438											USA	THE US	USA								0	036	036	03	1	4.0	3	1	3	-1.21951219512195	0								1	Japan	JA	JA		36	138	JA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825083000	https://www.i24news.tv/en/news/israel/diplomacy/1661404298-iran-deal-lapid-expected-to-talk-with-biden-in-the-coming-days
1060108582	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	5.09554140127389	0								3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825083000	https://www.harlemworldmagazine.com/atlanta-a-family-affair-hgtvs-egypt-sherrod-and-mike-jackson-receive-city-of-atlanta-proclamations/
1060108583	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	5.09554140127389	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825083000	https://www.harlemworldmagazine.com/atlanta-a-family-affair-hgtvs-egypt-sherrod-and-mike-jackson-receive-city-of-atlanta-proclamations/
1060108584	20220825	202208	2022	2022.6438											USA	CHICAGO	USA								1	042	042	04	1	1.9	6	1	6	-2.38095238095238	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825083000	https://wsau.com/2022/08/25/dodgers-knock-off-brewers/
1060108585	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	0.19157088122605	0								3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	20220825083000	https://www.ksut.org/2022-08-24/one-native-veterans-new-mission-fill-in-the-gaps-of-va-care-on-his-reservation
1060108586	20220825	202208	2022	2022.6438											USA	FLORIDA	USA								0	046	046	04	1	7.0	2	1	2	-1.21951219512195	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825083000	https://www.i24news.tv/en/news/israel/diplomacy/1661404298-iran-deal-lapid-expected-to-talk-with-biden-in-the-coming-days
1060108587	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	046	046	04	1	7.0	1	1	1	-1.21951219512195	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Japan	JA	JA		36	138	JA	20220825083000	https://www.i24news.tv/en/news/israel/diplomacy/1661404298-iran-deal-lapid-expected-to-talk-with-biden-in-the-coming-days
1060108588	20220825	202208	2022	2022.6438											USA	THE US	USA								0	046	046	04	1	7.0	2	1	2	-1.21951219512195	0								1	Japan	JA	JA		36	138	JA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825083000	https://www.i24news.tv/en/news/israel/diplomacy/1661404298-iran-deal-lapid-expected-to-talk-with-biden-in-the-coming-days
1060108589	20220825	202208	2022	2022.6438											USA	THE US	USA								0	046	046	04	1	7.0	1	1	1	-1.21951219512195	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825083000	https://www.i24news.tv/en/news/israel/diplomacy/1661404298-iran-deal-lapid-expected-to-talk-with-biden-in-the-coming-days
1060108590	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	057	057	05	1	8.0	8	1	8	2.90909090909091	0								3	Danville, Illinois, United States	US	USIL	IL183	40.1245	-87.63	406949	3	Danville, Illinois, United States	US	USIL	IL183	40.1245	-87.63	406949	20220825083000	https://www.commercial-news.com/news/local_news/danville-sanitary-district-receives-energy-grant/article_47f5cc7c-23ad-11ed-95e3-a37b9ced8d74.html
1060108591	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	130	130	13	3	-4.4	1	1	1	-7.5	0								1	United States	US	US		39.828175	-98.5795	US	1	Syria	SY	SY		35	38	SY	20220825083000	https://article.wn.com/view/2022/08/25/Rocket_attacks_in_Syria_injure_3_American_service_members/
1060108592	20220825	202208	2022	2022.6438											USACOP	LOS ANGELES	USA					COP			1	190	190	19	4	-10.0	6	1	6	-12.4087591240876	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825083000	https://www.foxla.com/news/north-hollywood-toddler-suffers-permanent-brain-injury-dad-arrested-for-child-abuse
1060108593	20220825	202208	2022	2022.6438											VNM	VIETNAM	VNM								0	060	060	06	2	6.0	2	1	2	-0.76238881829733	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220825083000	http://dtinews.vn/en/news/017002/80437/poor-van-kieu-family-need-financial-help-to-save-son.html
1060108594	20220825	202208	2022	2022.6438											VNMHLH	HANOI	VNM					HLH			0	060	060	06	2	6.0	2	1	2	-0.76238881829733	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220825083000	http://dtinews.vn/en/news/017002/80437/poor-van-kieu-family-need-financial-help-to-save-son.html
1060108595	20220825	202208	2022	2022.6438	AFG	AFGHANISTAN	AFG								GOVMIL	NATIONAL SECURITY COUNCIL						GOV	MIL		0	040	040	04	1	1.0	3	1	3	-5.59440559440559	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20220825083000	https://www.counterpunch.org/2022/08/25/the-many-lives-of-ayman-al-zawahiri/
1060108596	20220825	202208	2022	2022.6438	AFG	AFGHANISTAN	AFG								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	0.19157088122605	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825083000	https://www.ksut.org/2022-08-24/one-native-veterans-new-mission-fill-in-the-gaps-of-va-care-on-his-reservation
1060108597	20220825	202208	2022	2022.6438	AFG	KANDAHAR	AFG								IGOWSTNAT	NATO	WST	NAT				IGO			1	042	042	04	1	1.9	10	1	10	-3.93700787401574	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220825083000	https://ktar.com/story/5211944/one-year-on-afghans-at-risk-await-evacuation-relocation/
1060108598	20220825	202208	2022	2022.6438	AFR	AFRICA	AFR																		1	013	013	01	1	0.4	8	1	8	-6.09756097560976	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220825083000	https://www.iol.co.za/dailynews/news/flood-victims-to-return-to-transnet-building-after-being-evicted-d1283127-b950-4506-98df-749cd900ded3
