1059140493	20220818	202208	2022	2022.6247											GOV	KING						GOV			0	036	036	03	1	4.0	10	1	10	-0.53444180522565	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818114500	https://www.flyingmag.com/how-well-do-you-know-aircraft-landing-gear/
1059140494	20220818	202208	2022	2022.6247											GOV	GOVERNMENT OFFICIAL						GOV			1	040	040	04	1	1.0	2	1	2	-2.55591054313099	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20220818114500	https://thenassauguardian.com/caribbean-leaders-finalize-positions-ahead-of-cop27/
1059140495	20220818	202208	2022	2022.6247											GOV	ADMINISTRATION						GOV			0	043	043	04	1	2.8	1	1	1	-2.23921354451119	0								4	Gurage, Oromiya, Ethiopia	ET	ET51	47692	9.66667	38.7833	-612608	4	Gurage, Oromiya, Ethiopia	ET	ET51	47692	9.66667	38.7833	-612608	20220818114500	https://allafrica.com/stories/202208180365.html
1059140496	20220818	202208	2022	2022.6247											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	1	1	1	5.10948905109489	0								4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	20220818114500	https://indonesiatribune.com/2022/08/17/president-proposed-traditional-attire-for-independence-ceremony/
1059140497	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	10	1	10	-3.3	0								4	Mwinilunga, Central, Zambia	ZA	ZA05	19316	-10.2545	33.4195	-2299127	4	Mwinilunga, Central, Zambia	ZA	ZA05	19316	-10.2545	33.4195	-2299127	20220818114500	http://www.times.co.zm/?p=119028
1059140498	20220818	202208	2022	2022.6247											GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	6	1	6	3.41296928327645	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220818114500	https://www.laosnews.net/news/272657074/india-thailand-jointly-inaugurate-indian-embassy-residence-complex-in-bangkok
1059140499	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			0	173	173	17	4	-5.0	5	1	5	-7.90554414784394	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20220818114500	https://www.bbc.co.uk/news/world-africa-35070220
1059140500	20220818	202208	2022	2022.6247											GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		1	022	022	02	1	3.2	10	2	10	-0.18947375142065	0								3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	20220818114500	https://wusfnews.wusf.usf.edu/education/2022-08-18/florida-educational-commissioner-gives-go-ahead-to-pull-lgbtq-support-guides-for-students
1059140501	20220818	202208	2022	2022.6247											GOVLAB	LABOR MINIST						GOV	LAB		1	040	040	04	1	1.0	10	1	10	-6.41509433962264	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220818114500	https://www.dw.com/en/nigeria-utility-workers-call-off-nationwide-strike/a-62847166
1059140502	20220818	202208	2022	2022.6247											HINAST700	YOGA				HIN					0	042	042	04	1	1.9	2	1	2	2.56410256410257	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Hanna City, Illinois, United States	US	USIL		40.6917	-89.7951	409747	20220818114500	http://www.lawndalenews.com/2022/08/end-of-summer-getaway/
1059140503	20220818	202208	2022	2022.6247											HINAST700	YOGA				HIN					0	042	042	04	1	1.9	3	1	3	2.56410256410257	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220818114500	http://www.lawndalenews.com/2022/08/end-of-summer-getaway/
1059140504	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	0.57636887608069	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220818114500	https://www.desimartini.com/shows/tv/raju-srivastavas-health-extremely-critical-an-emotional-sunil-pal-shares-the-comedians-brain-has-stopped-responding/90e20d5fb3687/
1059140505	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	2	1	2	-0.84388185654008	0								3	Burlington, Massachusetts, United States	US	USMA	MA017	42.5048	-71.1956	612150	3	Burlington, Massachusetts, United States	US	USMA	MA017	42.5048	-71.1956	612150	20220818114500	https://www.wlwt.com/article/massachusetts-sisters-firefighter-nurse-save-life/40889528
1059140506	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	190	190	19	4	-10.0	10	1	10	-4.0983606557377	0								0								0								20220818114500	https://www.standardmedia.co.ke/north-eastern/article/2001453501/iebc-officials-leg-amputated-after-he-was-shot-three-times
1059140507	20220818	202208	2022	2022.6247											IGOSEAASN	ASEAN	SEA	ASN				IGO			1	043	043	04	1	2.8	5	1	5	4	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220818114500	https://www.thedailystar.net/business/news/eight-bangladeshi-students-fly-thailand-seeds-the-future-competition-3097831
1059140508	20220818	202208	2022	2022.6247											IGOUNO	THE UN		UNO				IGO			1	036	036	03	1	4.0	10	1	10	4	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220818114500	https://www.thedailystar.net/business/news/eight-bangladeshi-students-fly-thailand-seeds-the-future-competition-3097831
1059140509	20220818	202208	2022	2022.6247											IND	GUJARAT	IND								1	042	042	04	1	1.9	2	1	2	1.51898734177215	0								4	Chotila, Gujarat, India	IN	IN09	17650	22.4167	71.1833	-2093558	4	Chotila, Gujarat, India	IN	IN09	17650	22.4167	71.1833	-2093558	20220818114500	https://www.indiatvnews.com/news/india/aap-releases-second-list-of-9-candidates-for-gujarat-assembly-polls-2022-08-18-801053
1059140510	20220818	202208	2022	2022.6247											IND	JHARKHAND	IND								0	1014	101	10	3	-5.0	8	1	8	-6.71342685370742	0								4	Bagodar, Jharkhand, India	IN	IN38	70146	24.0833	85.8667	-2089636	4	Bagodar, Jharkhand, India	IN	IN38	70146	24.0833	85.8667	-2089636	20220818114500	https://www.aljazeera.com/news/2022/8/18/outrage-as-journalist-arrested-for-alleged-maoist-links-in-india
1059140511	20220818	202208	2022	2022.6247											IND	JHARKHAND	IND								0	1014	101	10	3	-5.0	2	1	2	-6.71342685370742	0								4	Giridih, Jharkhand, India	IN	IN38	70144	24.1833	86.3	-2096362	4	Giridih, Jharkhand, India	IN	IN38	70144	24.1833	86.3	-2096362	20220818114500	https://www.aljazeera.com/news/2022/8/18/outrage-as-journalist-arrested-for-alleged-maoist-links-in-india
1059140512	20220818	202208	2022	2022.6247											IRQ	IRAQ	IRQ								0	043	043	04	1	2.8	3	1	3	1.26262626262626	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140513	20220818	202208	2022	2022.6247											JPN	JAPAN	JPN								1	042	042	04	1	1.9	10	1	10	-1.74129353233831	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220818114500	https://freedomhouse.org/article/struggle-democracy-asia-deserves-our-support
1059140514	20220818	202208	2022	2022.6247											JUD	PUBLIC DEFENDER						JUD			0	042	042	04	1	1.9	10	1	10	-4.54545454545455	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220818114500	https://www.thenation.com/article/activism/andrea-james-sakira-cook-interview/
1059140515	20220818	202208	2022	2022.6247											JUD	JUDGE						JUD			0	173	173	17	4	-5.0	10	1	10	-0.83612040133779	0								3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	20220818114500	https://wusfnews.wusf.usf.edu/health-news-florida/2022-08-18/the-anti-vax-founder-of-americas-frontline-doctors-now-has-a-license-to-practice-in-florida
1059140516	20220818	202208	2022	2022.6247											KEN	KENYAN	KEN								0	040	040	04	1	1.0	1	1	1	-0.63752276867031	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059140517	20220818	202208	2022	2022.6247											LAB	WORKER						LAB			1	030	030	03	1	4.0	5	1	5	-4.42477876106195	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818114500	https://www.iol.co.za/mercury/news/unions-say-this-weeks-dsw-go-slow-in-ethekwini-was-due-to-overtime-hours-being-cut-for-some-staff-f52d1d9c-79e1-4c59-879f-f7a45a0aed4e
1059140518	20220818	202208	2022	2022.6247											LAB	WORKER						LAB			1	036	036	03	1	4.0	6	1	6	2.37068965517242	0								4	Milanese, Calabria, Italy	IT	IT03	18326	38.2	15.7333	-121724	4	Milanese, Calabria, Italy	IT	IT03	18326	38.2	15.7333	-121724	20220818114500	https://lasvegasweekly.com/dining/2022/aug/18/buddy-valastros-boss-caf-serves-sensational-lunch/
1059140519	20220818	202208	2022	2022.6247											LAB	WORKER						LAB			1	036	036	03	1	4.0	4	1	4	2.37068965517242	0								3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20220818114500	https://lasvegasweekly.com/dining/2022/aug/18/buddy-valastros-boss-caf-serves-sensational-lunch/
1059140520	20220818	202208	2022	2022.6247											LEG	SENATOR						LEG			0	010	010	01	1	0.0	2	1	2	2.9673590504451	0								3	State Of Georgia, Georgia, United States	US	USGA		32.7504	-83.5002	1705317	3	State Of Georgia, Georgia, United States	US	USGA		32.7504	-83.5002	1705317	20220818114500	https://www.indiatvnews.com/news/india/us-delegation-on-8-day-india-visit-from-aug-30-to-explore-ways-to-strengthen-ties-2022-08-18-801064
1059140521	20220818	202208	2022	2022.6247											LEG	NATIONAL COUNCIL						LEG			1	040	040	04	1	1.0	6	1	6	-4.54545454545455	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818114500	https://www.thenation.com/article/activism/andrea-james-sakira-cook-interview/
1059140522	20220818	202208	2022	2022.6247											LKA	SRI LANKA	LKA								0	046	046	04	1	7.0	10	1	10	-3.97111913357401	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220818114500	https://www.startribune.com/sri-lanka-hopes-to-reach-initial-agreement-with-imf-for-help/600199296/
1059140523	20220818	202208	2022	2022.6247											LKA	SRI LANKA	LKA								0	046	046	04	1	7.0	40	4	40	-4.40251572327044	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220818114500	https://www.sfgate.com/news/article/Sri-Lanka-hopes-to-reach-initial-agreement-with-17381493.php
1059140524	20220818	202208	2022	2022.6247											LKA	SRI LANKA	LKA								0	050	050	05	1	3.5	10	1	10	-3.97111913357401	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220818114500	https://www.startribune.com/sri-lanka-hopes-to-reach-initial-agreement-with-imf-for-help/600199296/
1059140525	20220818	202208	2022	2022.6247											LKA	SRI LANKA	LKA								0	050	050	05	1	3.5	40	4	40	-4.40251572327044	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220818114500	https://www.sfgate.com/news/article/Sri-Lanka-hopes-to-reach-initial-agreement-with-17381493.php
1059140526	20220818	202208	2022	2022.6247											MED	MEDIA						MED			1	042	042	04	1	1.9	10	1	10	3.84615384615385	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220818114500	https://www.ok.co.uk/lifestyle/jordan-banjo-naomi-honeymoon-wedding-27769369
1059140527	20220818	202208	2022	2022.6247											MED	GAZETTE						MED			1	042	042	04	1	1.9	2	1	2	5.29801324503311	0								4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	20220818114500	https://www.halsteadgazette.co.uk/news/national/uk-today/20670483.university-challenge-bbc-announces-amol-rajan-will-replace-jeremy-paxman-host/
1059140528	20220818	202208	2022	2022.6247											MED	MEDIA						MED			1	111	111	11	3	-2.0	3	1	3	0.23474178403756	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220818114500	https://www.liverpoolecho.co.uk/news/uk-world-news/jonah-hill-take-step-back-24787303
1059140529	20220818	202208	2022	2022.6247											MOS	MUSLIM				MOS					1	020	020	02	1	3.0	2	1	2	-3.25443786982249	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818114500	https://www.indiatvnews.com/news/india/sisodia-asks-amit-shah-to-ascertain-who-decided-to-shift-rohingya-muslims-to-flats-if-not-aap-or-centre-latest-updates-2022-08-18-801039
1059140530	20220818	202208	2022	2022.6247											NGOBGDDEV	BRAC	BGD					NGO	DEV		0	042	042	04	1	1.9	5	1	5	-0.53444180522565	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818114500	https://www.flyingmag.com/how-well-do-you-know-aircraft-landing-gear/
1059140531	20220818	202208	2022	2022.6247											PAK	PAKISTAN	PAK								1	043	043	04	1	2.8	2	1	2	4.07407407407407	0								4	Allama Iqbal Open University, Sindh, Pakistan	PK	PK05	23693	25.3706	68.3608	10598808	4	Allama Iqbal Open University, Sindh, Pakistan	PK	PK05	23693	25.3706	68.3608	10598808	20220818114500	https://www.pakistanpressfoundation.org/islamabad-allama-iqbal-open-university-aiou-education-ministry-launch-four-education-tv-channels/
1059140532	20220818	202208	2022	2022.6247											PRT	PORTUGUESE	PRT								1	130	130	13	3	-4.4	10	1	10	-3.58126721763086	0								1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20220818114500	https://www.theportugalnews.com/news/2022-08-18/more-than-20-beaches-given-bathing-bans/69543
1059140533	20220818	202208	2022	2022.6247											PSE	OCCUPIED TERRITORIES	PSE								1	042	042	04	1	1.9	3	1	3	0	0								4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220818114500	https://www.bloomberg.com/news/articles/2022-07-21/russia-moves-to-annex-occupied-ukrainian-land-by-september
1059140534	20220818	202208	2022	2022.6247											PSE	WEST BANK	PSE								1	190	190	19	4	-10.0	4	1	4	-8.12182741116752	0								4	Palestinian Red Crescent, West Bank (general), West Bank	WE	WE00	18315	31.5289	35.0999	11315580	4	Joseph Tomb, West Bank (general), West Bank	WE	WE00	32684	32.2138	35.2867	-793224	20220818114500	https://english.ahram.org.eg/NewsContent/2/8/473405/World/Region/Israel-troops-kill-Palestinian-in-occupied-West-Ba.aspx
1059140535	20220818	202208	2022	2022.6247											RWA	RWANDA	RWA								0	036	036	03	1	4.0	2	1	2	-0.63752276867031	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059140536	20220818	202208	2022	2022.6247											RWA	RWANDA	RWA								0	036	036	03	1	4.0	8	1	8	-0.63752276867031	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059140537	20220818	202208	2022	2022.6247											THA	THAILAND	THA								1	026	026	02	1	4.0	2	1	2	3.61990950226244	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818114500	https://www.laosnews.net/news/272657006/jaishankar-meets-thailand-pm-conveys-greetings-of-pm-modi
1059140538	20220818	202208	2022	2022.6247											THA	THAILAND	THA								1	026	026	02	1	4.0	18	1	18	3.50494271393689	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220818114500	https://www.laosnews.net/news/272657006/jaishankar-meets-thailand-pm-conveys-greetings-of-pm-modi
1059140539	20220818	202208	2022	2022.6247											THA	THAILAND	THA								0	046	046	04	1	7.0	2	1	2	3.51643939276944	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818114500	https://www.laosnews.net/news/272657006/jaishankar-meets-thailand-pm-conveys-greetings-of-pm-modi
1059140540	20220818	202208	2022	2022.6247											THA	THAILAND	THA								1	051	051	05	1	3.4	1	1	1	3.61990950226244	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818114500	https://www.laosnews.net/news/272657006/jaishankar-meets-thailand-pm-conveys-greetings-of-pm-modi
1059140541	20220818	202208	2022	2022.6247											THA	BANGKOK	THA								1	141	141	14	3	-6.5	10	1	10	-1.92719486081371	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220818114500	https://thethaiger.com/news/bangkok/win-motorbike-taxi-drivers-protest-against-grabbike-in-bangkok-thailand
1059140542	20220818	202208	2022	2022.6247											THAGOV	THAILAND	THA					GOV			1	051	051	05	1	3.4	1	1	1	3.61990950226244	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220818114500	https://www.laosnews.net/news/272657006/jaishankar-meets-thailand-pm-conveys-greetings-of-pm-modi
1059140543	20220818	202208	2022	2022.6247											THAGOV	THAILAND	THA					GOV			1	051	051	05	1	3.4	3	1	3	3.48194935627178	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220818114500	https://www.laosnews.net/news/272657074/india-thailand-jointly-inaugurate-indian-embassy-residence-complex-in-bangkok
1059140544	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-4.6	0								4	Zaitsevo, Sakhalinskaya Oblast', Russia	RS	RS64	25093	49.2667	143.983	-3033822	4	Zaitsevo, Sakhalinskaya Oblast', Russia	RS	RS64	25093	49.2667	143.983	-3033822	20220818114500	https://www.aljazeera.com/news/2022/8/18/timeline-week-25-of-russias-war-in-ukraine
1059140545	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	0.5730659025788	0								3	Martinville, Louisiana, United States	US	USLA	LA103	30.5994	-90.1792	1628755	3	Martinville, Louisiana, United States	US	USLA	LA103	30.5994	-90.1792	1628755	20220818114500	https://www.thedailyiberian.com/news/fete-dieu-du-teche-rolls-through-acadiana/article_d394fff2-1d84-11ed-91bf-3fcc8976ba75.html
1059140546	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	2.96610169491525	0								3	Indian Lake County Park, Wisconsin, United States	US	USWI		43.1889	-89.6304	1842477	3	Indian Lake County Park, Wisconsin, United States	US	USWI		43.1889	-89.6304	1842477	20220818114500	https://www.fdlreporter.com/story/entertainment/2022/08/18/milwaukee-wisconsin-couple-take-wedding-photos-la-crosse-kwik-trip/10338637002/
